0.00000	0.01813
0.00307	0.02350
0.96542	0.17392
0.00000	0.00494
1.61843	0.30819
0.00379	0.10669
0.00511	0.06287
0.01542	0.03860
0.00000	0.12299
0.05284	0.31240
0.02497	0.06662
0.00000	0.03871
0.07264	0.11076
0.00399	0.00973
0.00000	0.04128
0.00000	0.02243
0.02828	0.03283
0.00905	0.03440
0.01192	0.09698
0.06205	0.10141
0.10237	0.46199
0.00000	0.06310
0.49350	0.77565
0.00300	0.03301
0.00299	0.10115
0.00849	0.03628
0.00000	0.05332
0.05733	0.07250
0.00000	0.10905
0.00566	0.09129
0.04541	0.09556
0.00739	0.07245
0.00785	0.03967
0.08692	0.09082
0.01362	0.13998
0.05678	0.05392
0.00000	0.01791
0.00000	0.02084
0.02463	0.06226
0.00311	0.11357
0.02148	0.07011
1.37484	0.64736
0.00598	0.05210
0.00000	0.06114
0.03952	0.03351
0.06342	0.21497
0.00153	0.01314
0.00789	0.04511
0.63148	0.03623
0.01012	0.08253
0.00000	0.02109
0.00000	0.17941
0.05049	0.32837
0.31402	0.17658
0.01667	0.10757
0.05162	0.35465
0.00000	0.05614
0.00722	0.02468
0.00439	0.05221
0.01522	0.10684
0.00311	0.05381
0.00000	0.06079
0.01211	0.09954
0.00811	0.02529
0.01201	0.05534
0.09632	0.06136
0.13263	0.71392
0.00736	0.13135
0.00144	0.01394
0.00000	0.05452
0.04025	0.40244
0.06180	0.06175
0.02483	0.05629
0.02850	0.12070
0.03918	0.18686
0.01060	0.07143
0.00088	0.01303
0.02316	0.06971
0.05491	0.41980
0.00000	0.07499
0.00366	0.05680
0.00043	0.02585
0.01294	0.08515
0.00098	0.05782
0.02323	0.05141
0.00230	0.01679
0.00000	0.03788
0.00000	0.08575
0.01761	0.05986
0.00000	0.07858
0.01437	0.16869
0.00559	0.03211
0.00499	0.01847
0.00144	0.04195
0.00989	0.02152
0.04162	0.44485
0.00000	0.13343
0.00214	0.07132
0.00000	0.09105
0.04352	0.03469
0.00000	0.05050
0.00000	0.21879
0.00000	0.03159
0.00000	0.02212
0.00041	0.04487
0.00000	0.06048
0.03237	0.05028
0.00575	0.09794
0.00000	0.04154
0.10876	0.11605
0.00000	0.10692
0.00483	0.02545
6.61104	0.76538
0.00000	0.14587
0.00157	0.02575
0.01108	0.01870
0.01072	0.07525
0.04844	0.08384
0.00150	0.01106
0.00108	0.02238
0.00703	0.05358
0.00453	0.10814
0.00000	0.06388
0.00587	0.06360
0.06784	0.09494
0.00607	0.06532
0.00868	0.02903
0.00000	0.07872
0.00000	0.03480
0.01113	0.05003
0.02538	0.07018
0.00235	0.18720
0.00000	0.02514
0.02189	0.07170
0.07072	0.15326
0.00000	0.03474
0.09534	0.16400
0.00000	0.09957
0.00468	0.05766
0.00266	0.01173
0.00000	0.03030
0.00000	0.15660
0.00047	0.02914
0.00133	0.02357
0.00065	0.00421
0.00000	0.04945
1.11757	0.97983
0.00084	0.03981
0.01619	0.17528
0.07116	0.20875
0.00762	0.04848
0.00704	0.02279
0.05284	0.15825
0.00422	0.01778
0.02386	0.17705
0.00694	0.05887
0.70882	0.39628
0.00000	0.05154
0.25278	0.11856
0.20458	0.22173
0.03262	0.05698
0.01731	0.08748
0.01914	0.10223
0.00338	0.02307
0.00000	0.04156
0.00000	0.15116
0.01205	0.15185
0.00000	0.02656
0.00000	0.00026
0.00422	0.06280
0.00000	0.04287
0.01385	0.04028
0.01501	0.04188
0.04989	0.10705
0.00446	0.06717
0.00000	0.10648
0.00473	0.04333
0.00000	0.17831
0.02277	0.06420
0.00780	0.04379
0.00000	0.04132
0.00000	0.06487
0.01509	0.09053
0.00000	0.14855
0.00615	0.03364
0.83023	0.07943
0.01621	0.10604
0.00000	0.03136
0.00135	0.02434
0.03430	0.09118
0.00000	0.04239
0.00674	0.03868
0.01881	0.06180
0.00000	0.02632
0.00382	0.04493
0.00337	0.04628
0.00565	0.07185
4.40073	0.54449
1.94347	5.41247
0.00418	0.01563
0.00000	0.29051
0.59881	0.74696
0.00217	0.03945
0.00091	0.06784
0.02431	0.04758
0.00556	0.12022
0.96679	0.96022
0.00988	0.05369
0.01532	0.17841
0.00000	0.03694
0.00000	0.02447
0.00690	0.09775
0.00976	0.07653
0.00000	0.04713
0.00000	0.03041
0.00000	0.04192
0.00677	0.05151
0.00000	0.06684
0.00722	0.14782
0.11718	0.24925
0.01547	0.04422
0.00460	0.04991
0.00342	0.02830
0.00000	0.10785
0.00195	0.10786
0.14106	0.09583
0.02345	0.03663
0.01353	0.02079
0.00000	0.07666
0.26249	0.29354
0.04708	0.03869
0.00000	0.02700
0.00201	0.04111
0.00000	0.13948
0.00000	0.02756
0.00000	0.82781
0.00000	0.03888
0.05451	0.07645
0.01984	0.08149
0.00480	0.11998
14.42894	0.14575
0.00469	0.04267
0.02893	0.04946
0.00000	0.06292
0.12708	0.14515
0.05503	0.05171
0.00000	0.04107
0.02012	0.05300
0.09566	0.19591
0.00000	0.03185
0.01409	0.09301
0.01004	0.02093
0.02485	0.11525
0.00000	0.10491
0.00000	0.06198
0.04237	0.21447
0.00000	0.10478
0.00759	0.04392
0.00212	0.04513
0.05891	0.06240
0.00109	0.04345
0.00886	0.02621
0.00139	0.04427
0.00000	0.15374
0.00000	0.20587
0.02429	0.11247
0.13666	0.15914
0.04040	0.11451
0.01009	0.10120
0.01448	0.17266
0.02353	0.06533
0.02570	0.03372
0.00406	0.05967
0.05483	0.21903
0.02417	0.07635
0.00000	0.41273
0.00843	0.02390
0.00131	0.06622
0.02841	0.08953
0.00431	0.02053
0.00000	0.16127
0.05657	0.11647
0.00546	0.06030
0.00000	0.01880
0.30333	0.36143
0.00042	0.03406
0.00000	0.02327
0.00000	0.01636
0.00000	0.04354
0.00318	0.02742
0.00000	0.01103
0.00936	0.04379
0.00000	0.03773
0.00404	0.01632
0.00000	0.04690
0.01259	0.06191
0.02264	0.09896
0.00517	0.08432
0.00000	0.03355
0.00211	0.01421
0.01692	0.06701
0.01163	0.06175
0.02919	0.13205
0.00382	0.05683
0.00427	0.13884
0.00966	0.09572
0.00000	0.01630
0.00298	0.07101
0.35465	0.34511
0.00379	0.09253
0.00324	0.04557
0.00000	0.03513
0.01412	0.02956
0.00000	0.06864
0.00000	0.05919
0.00541	0.09379
0.00298	0.05668
0.01531	0.13052
0.01143	0.05883
0.00587	0.01151
0.09659	0.07288
0.00000	0.07067
0.00089	0.05222
0.00000	0.18174
0.01537	0.16419
0.00000	0.03368
0.00000	0.03061
0.00142	0.05743
0.07568	0.11159
1.25676	0.11362
0.25026	0.38639
0.00000	0.03922
0.00342	0.05843
0.06998	0.17610
0.00317	0.08968
0.07053	0.06277
0.02052	0.17229
0.00388	0.16317
0.00785	0.05001
0.00000	0.12910
0.00453	0.10629
0.00498	0.03554
0.00000	0.07228
0.00389	0.51787
0.00590	0.03090
0.01902	0.02112
0.00099	0.04865
0.00587	0.03854
0.01887	0.34224
0.00000	0.07813
0.00000	0.15395
0.02607	0.01789
0.00728	0.09401
0.00881	0.03006
0.05866	0.07656
0.00155	0.02831
0.07145	0.24632
0.00000	0.12896
0.00350	0.04237
0.00136	0.01830
0.00886	0.08158
0.00000	0.05607
0.00954	0.03033
0.01062	0.05824
0.00000	0.21348
0.00000	0.03038
0.00098	0.03595
0.00000	0.06836
0.00000	0.03943
0.09815	0.33224
0.01640	0.05781
0.00412	0.02716
0.01599	0.02943
0.92630	0.30448
0.00667	0.02239
0.25697	0.28743
0.03887	0.03192
0.00389	0.02189
0.00170	0.10011
0.00762	0.11122
0.00000	0.07178
0.00000	0.02519
0.03208	0.06766
0.00000	0.03336
0.00000	0.08115
0.01628	0.14637
0.01087	0.05437
0.00000	0.02110
0.00000	0.09013
0.00000	0.02658
0.00000	0.04478
0.00000	0.14850
0.03670	0.14368
0.00000	0.06812
0.04212	0.13939
0.00251	0.04647
0.01194	0.06037
0.00000	0.02126
0.01640	0.09064
0.01526	0.05140
0.01571	0.02401
0.06902	0.14712
0.03365	0.28444
0.00000	0.07612
0.32184	0.50795
0.08453	0.16870
0.00196	0.01732
0.44929	0.64523
0.00000	0.00349
0.01685	0.03042
0.01443	0.03492
0.00059	0.04416
0.00000	0.01946
0.00151	0.15763
0.00295	0.06334
0.00826	0.04655
0.12161	0.19200
0.00948	0.02517
0.00573	0.04941
0.00783	0.03250
0.01101	0.06507
0.00092	0.03174
0.01676	0.08513
0.01847	0.11002
0.02966	0.06884
0.00171	0.03390
0.01419	0.11939
0.02603	0.07733
0.17463	0.14441
0.04538	0.23384
0.00000	0.07423
0.00000	0.03737
0.00300	0.03246
0.00000	0.08463
0.00000	0.17324
0.00000	0.05283
0.00376	0.05104
0.01508	0.11712
0.03792	0.17861
0.00000	0.01381
0.00000	0.07798
0.00227	0.02293
0.00433	0.02738
0.00406	0.03394
0.00860	0.24433
0.00000	0.03836
0.00000	0.23870
0.00000	0.12121
0.00731	0.02626
0.01613	0.03843
0.00000	0.03521
0.00000	0.04181
0.00485	0.02722
0.00000	0.08807
0.00000	0.10145
0.09387	0.07166
0.00729	0.07024
0.00000	0.03996
0.00332	0.06408
0.00042	0.02012
0.04895	0.05870
0.00000	0.05514
0.07662	0.08131
0.00000	0.00951
0.04907	0.03313
0.00000	0.03364
0.00621	0.04929
0.00369	0.03306
0.02170	0.05831
0.00000	0.03933
0.00685	0.17899
0.00000	0.11191
0.00000	0.04470
0.00248	0.01619
0.16847	0.49061
0.00000	0.04970
0.00856	0.15977
0.00122	0.05379
0.00000	0.09715
0.02560	0.06255
0.03637	0.05003
0.00329	0.04286
0.01174	0.06980
2.65212	2.55598
0.00628	0.04316
0.01080	0.04058
0.08443	0.10053
0.00092	0.03867
0.00000	0.09846
0.00000	0.05435
0.07827	0.05896
0.00505	0.05655
0.00000	0.00602
0.00187	0.02869
0.00000	0.02368
0.00000	0.12681
0.00000	0.02853
0.99483	3.04697
0.00000	0.03777
0.00000	0.01963
0.00455	0.05104
0.00000	0.10172
0.00628	0.04722
0.08630	0.14186
0.00236	0.02820
0.09874	0.27316
0.00000	0.09275
0.00677	0.04991
0.01086	0.03916
0.00396	0.03001
0.02777	0.07024
0.05836	0.07825
0.00000	0.08659
0.01845	0.06774
0.00000	0.02900
0.00000	0.03363
0.19540	0.24805
0.00426	0.05518
0.61672	1.05121
0.00782	0.03847
0.00000	0.08474
0.03018	0.03674
0.06863	0.03371
0.00000	0.05906
0.00000	0.10892
0.01592	0.04226
0.00000	0.00039
0.00000	0.01876
0.00567	0.06091
0.00000	0.03990
0.00123	0.01485
0.63158	0.82687
0.00084	0.01232
0.07947	0.16591
0.00043	0.02705
0.00000	0.03651
0.01846	0.04931
0.03339	0.03443
0.02341	0.04914
0.00000	0.00272
0.00000	0.12118
0.05461	0.10096
0.01390	0.06293
0.00000	0.05898
0.03187	0.07344
0.22840	0.07683
0.00401	0.02289
0.00000	0.06690
0.00102	0.03721
0.20320	0.44496
0.46070	0.58088
0.00844	0.06941
0.00607	0.03419
0.00000	0.04674
0.00000	0.05250
0.00000	0.06337
0.00387	0.06852
0.00000	0.08848
0.00000	0.06522
0.02542	0.37936
0.00000	0.03224
0.00000	0.15738
0.00000	0.02099
0.04761	0.32993
0.02281	0.16993
0.00124	0.05127
0.00542	0.16779
0.00469	0.05230
0.00000	0.05664
0.00962	0.13546
0.00155	0.04239
0.00000	0.04033
0.00000	0.13702
0.00091	0.18239
0.17555	0.49541
0.00000	0.00867
0.00418	0.08361
0.00000	0.18574
0.00000	0.19419
0.00000	0.02084
0.00523	0.07137
0.00208	0.01606
0.00000	0.03760
0.00539	0.04809
0.62318	1.11117
0.00000	0.04905
0.00630	0.09471
0.00000	0.02106
0.00665	0.08000
0.01203	0.03455
0.09568	0.28543
0.00604	0.04092
0.03361	0.08689
0.02367	0.05658
0.00000	0.17710
0.00120	0.08180
0.00000	0.06529
0.00078	0.02311
0.00720	0.06952
0.01007	0.06699
0.05689	0.02445
0.00000	0.02046
0.02598	0.02630
0.01055	0.02171
0.02372	0.03583
0.01705	0.09020
0.00000	0.03887
0.00095	0.03127
0.01262	0.09061
0.00107	0.04106
0.25053	0.18943
0.00543	0.04626
0.00120	0.05976
0.00000	0.01786
0.22618	0.15100
0.01079	0.05124
0.00000	0.48993
0.00000	0.09021
0.00502	0.09014
0.00284	0.05511
0.00252	0.04002
0.00117	0.01389
0.00236	0.04207
0.00473	0.03436
0.00000	0.10010
0.00111	0.03299
0.00000	0.08921
0.00238	0.01951
0.00000	0.06137
0.00000	0.05036
0.00944	0.08764
0.00411	0.04560
0.00000	0.02451
0.00220	0.00941
0.00000	0.11456
0.02500	0.06956
0.68855	0.51162
0.00000	0.03589
0.00096	0.04481
0.13185	0.09197
0.05990	0.19820
0.00820	0.06118
0.00216	0.02347
0.06650	0.12936
0.00639	0.04330
1.06494	1.12189
0.00000	0.08720
0.00000	0.04708
0.00000	0.13745
0.00000	0.08720
0.00064	0.01914
0.00122	0.02622
0.00000	0.05819
0.03482	0.26710
0.00155	0.01530
0.00283	0.39087
0.07632	0.06541
0.00000	0.49384
0.00166	0.01655
0.42719	0.36304
0.01043	0.38598
0.00000	0.11432
0.03702	0.05155
0.15441	0.63885
0.00000	0.12733
0.00000	0.05324
0.01866	0.10240
0.01109	0.01381
0.00344	0.05248
0.00000	0.12037
0.00000	0.15037
0.00434	0.01983
0.06289	0.07808
0.00000	0.05673
0.02785	0.08482
0.00345	0.47322
0.03148	0.05825
0.00057	0.03092
0.00675	0.04334
0.01967	0.09236
0.00300	0.03769
0.00411	0.11985
0.00300	0.05383
0.00376	0.08786
0.00000	0.08227
0.02619	0.14145
0.02174	0.06904
0.00311	0.08981
0.01078	0.01943
0.13158	0.06349
0.00164	0.03080
0.00000	0.01983
0.00000	0.00012
0.03830	0.13246
0.04596	0.07316
0.00000	0.05561
0.02573	0.05024
0.00000	0.31755
0.00000	0.00192
0.00602	0.01680
0.65769	0.65050
0.04137	0.11950
0.00153	0.07424
0.00040	0.05683
0.00196	0.00594
0.00000	0.04372
0.00000	0.05381
0.00574	0.02828
0.01756	0.04526
0.00000	0.02731
0.00854	0.01407
0.08389	1.07814
0.00000	0.05828
0.01628	0.04583
0.00000	0.03760
0.01874	0.05075
0.01140	0.02725
0.00000	0.04021
0.00000	0.03336
0.00000	0.11267
0.00000	0.33782
0.00000	0.08893
0.01373	0.10866
0.00000	0.01523
0.00000	0.09964
0.00329	0.04256
0.00904	0.07054
0.07753	0.24835
0.00640	0.12005
0.79443	0.53677
0.00000	0.06598
0.18211	0.09658
0.01480	0.06852
0.00988	0.06979
0.00335	0.07849
0.04732	0.12478
0.00319	0.01291
0.23846	0.59559
0.01458	0.04534
0.00000	0.01992
0.00000	0.14306
0.00000	0.09391
0.17973	0.06628
0.00000	0.06800
0.07407	0.25029
0.04948	0.50580
0.00000	0.13663
0.02417	0.06212
0.36884	0.79963
0.00198	0.15734
0.01013	0.05672
0.00000	0.05845
0.03072	0.04948
0.00026	0.05000
0.00497	0.01641
0.00000	0.01970
0.05328	0.04283
0.00730	0.05820
0.06951	0.08455
0.00350	0.01366
0.00000	0.05827
0.00000	0.15500
0.00429	0.06127
0.00000	0.31505
0.00000	0.05672
0.20602	0.27420
0.00158	0.08264
0.27613	0.28988
0.01253	0.04735
0.00293	0.01828
0.00000	0.17365
1.20873	1.14765
0.00600	0.15264
0.00473	0.01822
0.00151	0.03405
0.11404	0.45652
0.21328	0.56453
0.05271	0.20768
0.01796	0.05036
0.00873	0.02251
0.00573	0.03798
0.00935	0.02357
0.01915	0.12798
0.00000	0.04424
0.00035	0.03740
0.00000	0.15173
0.00000	0.13565
0.00487	0.05160
0.00082	0.06125
0.02157	0.11226
0.02087	0.02212
0.00117	0.02386
0.00000	0.07391
0.00728	0.02551
0.00211	0.02287
0.09028	0.09250
0.02530	0.09313
0.00000	0.01787
0.00412	0.04679
0.00000	0.42277
0.00000	0.06200
0.00000	0.02467
0.00745	0.02595
0.00000	0.03532
0.04399	0.02457
0.00697	0.08963
0.01104	0.06277
0.00068	0.07900
0.00000	0.05267
0.00000	0.10652
0.00684	0.02237
0.04050	0.02652
0.05009	0.12934
0.00000	0.03198
0.42963	0.28946
0.00002	0.00046
0.08709	0.23931
0.00193	0.01797
0.00000	0.13427
0.82833	0.45807
0.00000	0.03776
0.00538	0.06853
0.00305	0.02261
0.00000	0.05196
0.00000	0.13618
0.00000	0.05846
0.00912	0.03738
3.33679	0.03370
0.09585	0.24349
0.09243	0.27394
0.00000	0.04157
0.00326	0.08681
0.00943	0.07090
0.00000	0.02884
0.00000	0.03498
0.07886	0.14230
0.00033	0.02658
0.00000	0.04617
0.01451	0.13498
0.00000	0.04736
0.00870	0.05982
0.00000	0.06469
0.01508	0.10825
0.00000	0.04123
0.01084	0.08948
17.11447	0.17287
0.02176	0.13565
0.01912	0.05907
0.01545	0.05429
0.03547	0.22676
0.00250	0.11370
0.00000	0.09088
0.00542	0.10353
0.07176	0.09620
0.00301	0.05469
0.02965	0.05394
0.00000	0.04556
0.00000	0.12916
0.14821	0.40687
0.00088	0.01221
0.00000	0.01903
0.01664	0.07333
0.01435	0.09464
0.74381	0.87861
0.12291	0.13786
0.00377	0.03135
0.00000	0.04290
0.00000	0.22460
0.00000	0.05557
0.00000	0.15004
0.07936	0.17356
0.00000	0.03037
0.03212	0.12728
0.03936	0.07779
0.00000	0.11569
0.00396	0.05335
0.00621	0.06286
0.00497	0.06871
0.01844	0.16124
0.00000	0.27764
0.00000	0.06498
0.19258	0.14392
0.03850	0.28716
0.00012	0.00086
0.00000	0.73074
0.07039	0.02739
0.10074	0.10022
0.03292	0.16855
0.16810	1.17954
0.14874	0.28904
0.00000	1.17955
0.05295	0.21102
0.00000	0.07986
0.00000	0.02715
0.00000	0.03739
0.00148	0.03541
0.00051	0.02131
0.40684	0.56895
0.00000	0.04038
0.00494	0.06543
0.00000	0.04123
0.00000	0.04892
0.00000	0.03155
0.00111	0.02813
0.01101	0.05013
0.00877	0.04207
0.00127	0.04959
0.00067	0.07397
0.00000	0.01395
0.02467	0.08330
0.00000	0.07196
0.00000	0.07491
0.01073	0.06354
0.00584	0.02136
0.00028	0.02332
0.00234	0.03142
0.00053	0.01663
0.93315	1.32390
0.01375	0.07761
0.00659	0.14162
0.03022	0.07926
0.00000	0.04214
0.00303	0.11595
0.00000	0.06713
0.00000	1.53859
0.04849	0.15569
0.00000	0.04984
0.02559	0.07698
0.01100	0.06492
0.00000	0.10440
0.00000	0.04279
0.00000	0.04735
0.01402	0.04088
0.02139	0.03962
0.01622	0.05529
0.00000	0.09073
0.00072	0.01447
0.00999	0.03856
0.00000	0.05777
0.00000	0.09344
0.00000	0.02902
0.00873	0.05816
0.01173	0.17205
0.00051	0.02921
0.00308	0.13620
0.00401	0.09480
0.04895	0.21186
0.00000	0.15023
0.00790	0.03604
0.00996	0.03025
0.00000	0.18146
0.00000	0.08183
0.17814	0.14816
0.00000	0.03913
0.16146	0.23901
0.00182	0.04414
0.00000	0.05287
0.95485	0.13268
0.02768	0.11154
0.00000	0.44020
0.00000	0.06119
0.00000	0.12746
0.09261	0.35209
0.01594	0.07433
0.00069	0.04452
0.01274	0.06533
0.00000	0.03757
0.00446	0.01158
0.00000	0.04972
0.00340	0.05099
0.00000	0.04984
0.00525	0.04052
0.01181	0.07904
0.04954	0.04054
0.00000	0.03263
0.00180	0.04950
0.00142	0.07724
0.00238	0.11677
0.00000	0.02476
0.00052	0.01701
0.00000	0.03114
0.08657	0.14223
0.00225	0.03283
0.00456	0.02010
0.00000	0.05955
0.00000	0.03915
0.00000	0.24959
0.00411	0.10119
0.00317	0.02455
0.00000	0.00203
0.00000	0.03166
0.00320	0.02864
0.01361	0.02693
0.00000	0.01151
0.00088	0.01463
0.00000	0.12542
0.00000	0.03959
0.00555	0.13908
0.00000	0.02459
0.00191	0.03124
0.00000	0.07818
0.03587	0.02148
0.00000	0.07437
0.00698	0.03514
0.00000	0.09534
0.00000	0.02727
0.00963	0.04353
0.01931	0.02843
0.00944	0.06669
0.00247	0.09094
0.00487	0.07880
0.00000	0.07309
0.00559	0.06418
0.02691	0.05691
0.00000	0.15208
0.00000	0.07019
0.05672	0.10825
0.02444	0.07338
0.03429	0.07223
0.00000	0.06515
0.00000	0.02376
0.00000	0.00983
0.02175	0.20364
0.00000	0.06534
0.00000	0.03036
0.00000	0.12385
0.00000	0.06713
0.00181	0.05433
0.02165	0.06064
0.03153	0.12025
0.04775	0.08513
0.00803	1.40432
0.00501	0.02654
0.07569	0.12003
0.04335	0.10702
0.00000	0.03301
0.03679	0.05770
0.00000	0.07384
0.00000	0.06823
0.00000	0.05214
0.01758	0.05603
0.00303	0.05415
0.00085	0.04032
0.00000	0.05803
0.00000	0.08902
0.01439	0.04002
0.00305	0.04511
0.01842	0.08239
0.00000	0.05778
0.00801	0.03396
0.00000	0.02728
0.02496	0.09946
0.00000	0.13752
0.00000	0.05706
0.00000	0.04871
0.00000	0.20253
0.00963	0.02035
0.00948	0.02835
0.00000	0.02851
0.02532	0.12885
0.00074	0.03122
0.01359	0.09691
0.00000	0.03864
0.00000	0.07323
0.00076	0.05000
0.00119	0.02859
0.00271	0.03301
0.00175	0.04990
0.03415	0.17772
0.00185	0.05187
0.00000	0.04802
0.00710	0.03875
0.10197	0.24082
0.00000	0.06694
0.03713	0.12063
0.02544	0.18780
0.00000	0.10687
0.00245	0.06702
0.07261	0.19206
0.00351	0.03135
0.00000	0.29793
0.00000	1.02417
0.10721	0.07424
0.00000	0.03141
0.00099	0.04962
0.14659	0.28890
0.00277	0.13649
0.13028	0.09672
0.02573	0.07170
0.43120	0.53579
0.08008	0.60872
0.20132	0.32540
0.00000	0.04792
0.00473	0.24523
0.02650	0.14586
0.01094	0.12209
0.00000	0.01899
0.01110	0.04177
0.00000	0.05965
0.00153	0.08721
0.00000	0.08162
0.05908	0.13889
0.00346	0.02156
0.00000	0.05669
0.00374	0.03626
0.00000	0.04613
0.00254	0.04721
0.00000	0.11305
0.01870	0.03828
0.00000	0.09393
0.00000	0.10198
0.00000	0.13035
0.00517	0.02277
0.03590	0.04744
1.21980	1.19959
0.00723	0.02442
0.01945	0.13269
0.05160	0.15730
0.00239	0.02849
0.00000	0.04322
0.00000	0.11171
0.01051	0.03657
0.02747	0.06351
0.00000	0.21506
0.00321	0.05750
0.00000	0.04925
0.00000	0.03355
0.06386	0.11540
0.02334	0.15398
0.09466	0.18919
0.00000	0.04650
0.00170	0.02794
0.00732	0.19030
0.00171	0.01996
0.04163	0.18284
0.00000	0.03184
0.00000	0.02290
0.00159	0.01618
0.02414	0.02290
0.00690	0.08297
0.00497	0.13429
0.18591	0.07694
0.00359	0.03872
0.01333	0.04445
0.04908	0.02994
0.88352	0.64232
0.00000	0.03919
0.00000	0.01860
0.00614	0.06747
0.00000	0.05315
0.26489	0.82460
0.09189	0.10910
0.01122	0.04376
0.00763	0.01481
0.00000	0.01957
0.00000	0.08381
0.00276	0.04654
0.00446	0.06609
0.00000	0.02772
0.00591	0.06643
0.02852	0.07332
0.00039	0.03224
0.00000	0.09886
0.00000	0.06446
0.01157	0.05029
0.00094	0.12758
0.00000	0.02152
0.01249	0.05352
0.00000	0.04135
0.00905	0.26687
0.00545	0.03320
0.01446	0.08015
0.01403	0.03914
0.00175	0.02315
0.00074	0.01415
0.00000	0.04456
0.00000	0.16320
0.00000	0.03139
0.00828	0.03262
0.28407	0.18597
0.00871	0.08831
4.48994	13.32669
1.28365	0.71444
0.00473	0.09457
0.00127	0.06936
0.02264	0.04396
0.00000	0.09906
0.00054	0.02075
0.09587	0.12207
4.36452	3.42905
0.07136	0.13991
0.05626	0.10710
0.04884	0.18235
